video_name|index|start_frame|end_frame|start_sec|end_sec|target
1247205_1a1|8688|31807|31905|636.14|638.1|Ich bin schon viele Jahre bei ihnen und sagte, dass es mir zu teuer sei.
1247205_1a1|8689|31904|32003|638.08|640.06|Sie sagten, sie würden meinen Beitrag reduzieren, ich hätte bisher zu viel bezahlt.
1247205_1a1|8690|32002|32084|640.04|641.68|Vor einem Jahr wurde mein Beitrag endlich reduziert.
1247205_1a1|8691|32083|32249|641.66|644.98|Von 500 Euro auf ca. 360 Euro.
1247205_1a1|8692|32398|32442|647.96|648.84|Ich hatte schon viel bezahlt.
1247205_1a1|8693|32441|32493|648.82|649.86|Ich hätte lieber früher der Versicherung Bescheid geben sollen.
1247205_1a1|8694|32666|32814|653.32|656.28|Der war jung und besser und hat alles mit dem Computer berechnet, damit es stimmt.
1247205_1a1|8695|32814|32905|656.28|658.1|Früher wurde alles handschriftlich gemacht.
1247205_1a1|8696|32905|33004|658.1|660.08|Dadurch stimmten die Zahlen nicht.
1247205_1a1|8697|33004|33119|660.08|662.38|Leider habe ich 10 Jahre lang zu viel bezahlt.
1247205_1a1|8698|33147|33203|662.94|664.06|Hauptsache ist, dass mein Beitrag jetzt niedriger ist.
1247205_1a1|8699|33203|33267|664.06|665.34|Es geht gut.
1247205_1a1|8700|34034|34141|680.68|682.82|Allgemein alles zusammen für 170 Euro?
1247205_1a1|8701|34347|34436|686.94|688.72|Ich muss meinen Bruder wegen meiner Versicherung fragen, ob die zu teuer ist.
1247205_1a1|8702|34436|34488|688.72|689.76|Lieber noch eine dazu. Das ist wichtig.
1247205_1a1|8703|34488|34725|689.76|694.5|Für mich ist es wichtig, weil ich gehörlos bin. Und wenn ich mich zum Beispiel mit den Nachbarn streite – ich weiß, das heißt Nachbarstreit/
1247205_1a1|8704|34725|34783|694.5|695.66|Bis jetzt noch nicht.
1247205_1a1|8705|34783|35117|695.66|702.34|Trotzdem irgendwann später, wer weiß, z. B. wegen des Autos oder wenn man sich mit einem Arbeitskollegen anfeindet.
1247205_1a1|8706|35117|35202|702.34|704.04|Ich weiß ja nicht was in Zukunft sein wird.
1247205_1a1|8707|35202|35324|704.04|706.48|Oder wenn meine Frau und ich auf einmal einen großen Streit haben sollten.
1247205_1a1|8708|36013|36091|720.26|721.82|Das nenn’ ich billig.
1247205_1a1|8709|36577|36652|731.54|733.04|Ach ja, aber du zahlst auch nur 170 Euro.
1247205_1a1|8710|37374|37469|747.48|749.38|Ach so, für den Autoverkehr ist es extra versichert?
1247205_1a1|8711|37469|37551|749.38|751.02|Also, wie viel?
1247205_1a1|8712|37551|37719|751.02|754.38|Wie viel ist das?
1247205_1a1|8713|37739|37836|754.78|756.72|Ich bin Mitglied und will zu einer billigeren Versicherung wechseln.
1247205_1a1|8714|39007|39114|780.14|782.28|Gute kleine Information.
1247205_1a1|8715|39131|39241|782.62|784.82|Verdammt, dass du den Namen deiner Versicherung nicht weißt.
1247205_1a1|8716|39241|39480|784.82|789.6|Es gibt verschiedene Preise, aber trotzdem kosten heute fast alle das Gleiche.
1247205_1a1|8717|39480|39588|789.6|791.76|Ach, rot und blau.
1247205_1a1|8718|40721|40929|814.42|818.58|Ich weiß nicht, ob wir kurz in die Pause gehen können, aber ich habe Durst.
1247205_1a1|8719|42456|42555|849.12|851.1|Bist du im Gehörlosenverein?
1247205_1a1|8720|42611|42686|852.22|853.72|Wo, in Wiesbaden?
1247205_1a1|8721|42756|42825|855.12|856.5|Ach ja, früher warst du in Karlsruhe.
1247205_1a1|8722|42825|42963|856.5|859.26|Da bist du nicht mehr und bist zurückgekehrt?
1247205_1a1|8723|43048|43157|860.96|863.14|Hast du immer noch denselben Freund?
1247205_1a1|8724|43284|43348|865.68|866.96|Das ist aber auch weit, von Nürnberg nach Wiesbaden.
1247205_1a1|8725|43790|43890|875.8|877.8|Du besuchst beide Vereine!
1247205_1b1|8726|0|333|0.0|6.66|Der letzte Samstag war für mich ein Pechtag.
1247205_1b1|8727|351|464|7.02|9.28|Der Grund war: ich bin mit dem Auto/
1247205_1b1|8728|509|776|10.18|15.52|Am vergangenen Samstag bin ich zu einer Sitzung gegangen, weil ich mit einer Gruppe Gehörloser den bald stattfindenden Fasching vorbereiten musste.
1247205_1b1|8729|776|820|15.52|16.4|Da war ich also dabei.
1247205_1b1|8730|1085|1183|21.7|23.66|Ich schaute auf die Uhr und sah, dass es schon gegen sechs, sieben Uhr war, also fuhr ich heim.
1247205_1b1|8731|1183|1251|23.66|25.02|Es war draußen schon dunkel, aber das machte nichts.
1247205_1b1|8732|1251|1393|25.02|27.86|Ich fuhr und fuhr so vor mich hin und habe an nichts gedacht.
1247205_1b1|8733|1393|1682|27.86|33.64|Ich fuhr auf dem Heimweg dieselbe Strecke wie immer und plötzlich spürte ich beim Fahren einen heftigen Stoß auf der rechten Seite.
1247205_1b1|8734|1682|1746|33.64|34.92|Ich fragte mich erschrocken, was da los war.
1247205_1b1|8735|1746|1893|34.92|37.86|Ich legte sofort eine Vollbremsung hin und der Wagen rutschte noch weiter.
1247205_1b1|8736|1893|1950|37.86|39.0|Ich schaute und fragte mich: „Was war das?“
1247205_1b1|8737|1950|2078|39.0|41.56|Als ich mich zur rechten Seite drehte, sah ich mit Schrecken, dass mein rechter Außenspiegel kaputt herunterbaumelte.
1247205_1b1|8738|2358|2427|47.16|48.54|Ich musste zurückfahren.
1247205_1b1|8739|2427|2574|48.54|51.48|Ich versuchte vorsichtig rückwärts zu fahren, da es so dunkel auf der Hauptstraße war.
1247205_1b1|8740|2669|2798|53.38|55.96|Ich sah, dass an einem anderen Auto auch ein kaputter Außenspiegel herunterbaumelte so wie bei meinem Auto.
1247205_1b1|8741|2901|2988|58.02|59.76|Bei dem anderen Auto einer und bei meinem Auto einer.
1247205_1b1|8742|3296|3330|65.92|66.6|Das konnte ich nicht machen.
1247205_1b1|8743|3329|3392|66.58|67.84|Das wäre eine richtige Fahrerflucht gewesen.
1247205_1b1|8744|3429|3514|68.58|70.28|Ich muss meinen Führerschein haben, der ist lebenswichtig.
1247205_1b1|8745|3513|3757|70.26|75.14|Nun gut, ich fuhr zurück, parkte das Auto, stieg aus und suchte das Haus/
1247205_1b1|8746|3840|3918|76.8|78.36|Es war vielleicht acht Uhr und ich habe einfach irgendwo geklingelt.
1247205_1b1|8747|4152|4211|83.04|84.22|Sie waren unsicher wegen mir.
1247205_1b1|8748|4211|4277|84.22|85.54|Sie dachten bestimmt, ich überfalle sie.
1247205_1b1|8749|4277|4342|85.54|86.84|Ich klingelte und klingelte, aber gab dann auf.
1247205_1b1|8750|4342|4418|86.84|88.36|Als ich zurück ging, sah ich das Auto genau an.
1247205_1b1|8751|4531|4650|90.62|93.0|Es war ein alleinstehendes Haus daneben.
1247205_1b1|8752|4650|4782|93.0|95.64|Ich versuchte zu klingeln und es klappte.
1247205_1b1|8753|4787|4927|95.74|98.54|Es kam eine Blondine auf mich zu und ich winkte mit einem „Hallo!“, um sie auf mich aufmerksam zu machen.
1247205_1b1|8754|5068|5148|101.36|102.96|Es war dunkel und im Haus war das Licht ausgeschaltet.
1247205_1b1|8755|5148|5215|102.96|104.3|Dadurch konnte ich sie nicht sehen.
1247205_1b1|8756|5215|5371|104.3|107.42|Sie sagte ihrem Mann Bescheid, der ein Handtuch um seine Hüften gewickelt hatte, da er gerade aus der Dusche kam.
1247205_1b1|8757|5399|5501|107.98|110.02|Ich zeigte auf meine Ohren und schrie laut:
1247205_1b1|8758|5501|5816|110.02|116.32|„Ich bin taub. Bitte helfen sie mir. Es geht um das Auto.“
1247205_1b1|8759|5856|6026|117.12|120.52|Er antwortete: „Moment“, und ich konnte sehen, dass er zurück ging, um sich umzuziehen.
1247205_1b1|8760|6440|6520|128.8|130.4|Sie sagte: „Das ist meins“ und ich entgegnete: „Es ist dein Auto.“
1247205_1b1|8761|6520|6605|130.4|132.1|Puh, es war ihr eigenes Auto.
1247205_1b1|8762|6604|6774|132.08|135.48|Ich sagte: „Oh entschuldige, ich habe dein Auto gestreift.“
1247205_1b1|8763|6773|6889|135.46|137.78|Ihr Mann stutzte und ging zum Auto, um nachzusehen.
1247205_1b1|8764|6889|7045|137.78|140.9|Ich entschuldigte mich und sagte, dass ich das nicht wollte, dass ich überall nach ihnen gesucht und sie nun gefunden hätte.
1247205_1b1|8765|7045|7157|140.9|143.14|Der Mann hielt meine Hand fest und signalisierte mir, dass es kein Problem sei.
1247205_1b1|8766|7156|7296|143.12|145.92|Er bat mich, meine Tasche zu holen und in sein Haus zu gehen.
1247205_1b1|8767|7295|7423|145.9|148.46|Er fragte, ob ich überhaupt nichts höre, was ich bejahte, und wollte wissen, ob ich Alkohol getrunken hätte.
1247205_1b1|8768|7673|7739|153.46|154.78|Ich habe es übersehen.
1247205_1b1|8769|7739|7919|154.78|158.38|Den weißen Mittelstreifen konnte ich auf der Straße sehen, aber das parkende Auto nicht.
1247205_1b1|8770|7959|8037|159.18|160.74|Er bat mich mitzukommen und wir gingen nach oben in einen großen Raum, welcher wohl das Büro war.
1247205_1b1|8771|8092|8144|161.84|162.88|Seine Wohnung war typisch sein Stil.
1247205_1b1|8772|8143|8183|162.86|163.66|Ich schaute mich um.
1247205_1b1|8773|8183|8411|163.66|168.22|Der Mann war ein Ausländer und sprach super deutlich, besser als die Deutschen.
1247205_1b1|8774|8725|8796|174.5|175.92|Da ich taub bin, hat er mir vorgeschlagen alles auf Papier zu schreiben.
1247205_1b1|8775|8796|8872|175.92|177.44|Er teilte mir mit, dass er leider die Polizei anrufen müsse.
1247205_1b1|8776|8872|8967|177.44|179.34|Ich sagte, dass es selbstverständlich überhaupt kein Problem sei.
1247205_1b1|8777|8967|9097|179.34|181.94|Ich hatte den Fahrzeugschein und meinen neuen Führerschein im Kartenformat/
1247205_1b1|8778|9103|9145|182.06|182.9|Ja, man muss der Polizei Bescheid geben.
1247205_1b1|8779|9145|9290|182.9|185.8|Am Telefon sagten sie uns, dass sie nicht kommen müssten.
1247205_1b1|8780|9290|9413|185.8|188.26|Dass ich vor Ort sei und alles bestätigt hätte, würde ausreichen.
1247205_1b1|8781|9747|10053|194.94|201.06|Leider hatte ich keine Versicherungskarte dabei, weil vor einem halben Jahr in mein Auto eingebrochen und dabei mein Geldbeutel mitgenommen wurde.
1247205_1b1|8782|10053|10111|201.06|202.22|Das war Pech.
1247205_1b1|8783|10160|10401|203.2|208.02|Ich gab meine E-Mail Adresse an, weil ich kein Fax hatte und auch kein Telefon aufgrund meiner Taubheit.
1247205_1b1|8784|10401|10480|208.02|209.6|Daher hatte ich nur die E-Mail Adresse angegeben.
1247205_1b1|8785|10514|10713|210.28|214.26|Ich bat den Mann, mir seine Telefonnummer zu geben, damit meine Schwester ihn anrufen kann.
1247205_1b1|8786|10713|10792|214.26|215.84|Er sagte, dass sei kein Problem für ihn.
1247205_1b1|8787|11115|11152|222.3|223.04|Ich war total kaputt.
1247205_1b1|8788|11152|11374|223.04|227.48|Als ich ankam, ging ich im Eiltempo zu meiner Schwester und bat sie für mich dort anzurufen, weil/
1247205_1b1|8789|11392|11463|227.84|229.26|Ja, meine Schwester wohnt im Haus nebenan.
1247205_1b1|8790|11463|11532|229.26|230.64|Ich bat sie anzurufen und sie sagte, es sei kein Problem.
1247205_1b1|8791|11565|11688|231.3|233.76|„Nein, überhaupt kein Problem.“
1247205_1b1|8792|11688|11910|233.76|238.2|„Sie hat sich gemeldet und das war ganz toll. Wirklich, es gibt nur ganz wenige solcher Menschen auf der Welt.“/
1247205_1b1|8793|11919|12021|238.38|240.42|Er wolle es nicht der Polizei melden und sagte:
1247205_1b1|8794|12252|12332|245.04|246.64|„Die Versicherung wird Ihnen den Brief schicken und dann wird alles weiterlaufen.“
1247205_1b1|8795|12332|12447|246.64|248.94|Er war nicht gegen mich.
1247205_1b1|8796|12447|12569|248.94|251.38|„Ich bin sehr froh, dass sie sich gerade eben bei mir gemeldet haben.“
1247205_1b1|8797|12784|12907|255.68|258.14|Sie haben es für mich getan, nicht die Polizei anzurufen.
1247205_1b1|8798|12907|12981|258.14|259.62|Sie hatten es so geplant.
1247205_1b1|8799|13025|13094|260.5|261.88|Ich sagte ihm, dass ich sowieso keinen Alkohol trinke.
1247205_1b1|8800|13094|13195|261.88|263.9|Wenn ich einen Schluck Alkohol trinke, fahre ich nicht.
1247205_1b1|8801|13535|13709|270.7|274.18|Da stand ja ein Mehrfamilienhaus und daneben war das Einfamilienhaus.
1247205_1b1|8802|13719|13771|274.38|275.42|Ich hab dort zufällig geklingelt.
1247205_1b1|8803|13821|13956|276.42|279.12|Wenn ich bei beiden geklingelt und niemand aufgemacht hätte/
1247205_1b1|8804|13956|14059|279.12|281.18|Ja, dann hätte ich einen Zettel geschrieben.
1247205_1b1|8805|14059|14203|281.18|284.06|Ich hätte meine Adresse und mein Autokennzeichen aufgeschrieben und den Zettel hinter den Scheibenwischer geklemmt.
1247205_1b1|8806|14202|14304|284.04|286.08|Sowieso hätte ich darauf geschrieben, dass ich taub bin.
1247205_1b1|8807|14500|14573|290.0|291.46|Doch ich habe den Besitzer plötzlich getroffen und es hat geklappt.
1247205_1b1|8808|14572|14794|291.44|295.88|Sonst hätte ich einen Zettel geschrieben, ihn hinter den Scheibenwischer geklemmt und wäre gleich zur Polizei gegangen.
1247205_1b1|8809|14794|14918|295.88|298.36|Also gleichzeitig einen Zettel hinter die Scheibenwischer klemmen und gleich zur Polizei gehen/
1247205_1b1|8810|14918|15001|298.36|300.02|Sonst ginge der Besitzer zum Auto und bekäme einen Schock.
1247205_1b1|8811|15001|15162|300.02|303.24|Nein lieber nicht, ich gehe gleich zur Polizei und sage, wie, wo, was passiert ist.
1247205_1b1|8812|17965|18029|359.3|360.58|Ja, eine Versicherung.
1247205_1b1|8813|18344|18542|366.88|370.84|So ein Außenspiegel kostete früher ungefähr 80 D-Mark.
1247205_1b1|8814|18723|18787|374.46|375.74|80, 90 Euro.
1247205_1b1|8815|18829|19023|376.58|380.46|Die rechte Seite meines Autos ist mehr beschädigt, das andere Auto hat zwar auch einen Schaden, aber das habe ich nicht gesehen.
1247205_1b1|8816|19023|19080|380.46|381.6|Ich kann es nicht selbst reparieren.
1247205_1b1|8817|19080|19133|381.6|382.66|Ich überlasse das meiner Versicherung.
1247205_1b1|8818|19133|19229|382.66|384.58|Ich habe das bis jetzt noch nicht erlebt.
1247205_1b1|8819|19269|19400|385.38|388.0|Der Spiegel, mein Außenspiegel ist kaputt/
1247205_1b1|8820|19839|19940|396.78|398.8|Ich bin zu schnell an dem Wagen entlang geschrammt.
1247205_1b1|8821|20024|20110|400.48|402.2|Als ich sah, dass die beiden Autos zusammenstießen, konnte ich nicht sofort stoppen.
1247205_1b1|8822|20190|20258|403.8|405.16|Und die Spiegel/
1247205_1b1|8823|20258|20346|405.16|406.92|Ja, genau.
1247205_1b1|8824|20367|20501|407.34|410.02|Es war ein schwarzes Auto, es war ein schwarzes Auto.
1247205_1b1|8825|20806|20935|416.12|418.7|In dem Moment, in dem ich wegschaute, hatte ich es schon gerammt.
1247205_1b1|8826|20935|21109|418.7|422.18|Das habe ich noch nie erlebt, es war mein erstes Mal.
1247205_1b1|8827|21109|21179|422.18|423.58|Tja, mein Pech.
1247205_1b1|8828|23990|24094|479.8|481.88|Stimmt, das ist jetzt neu:
1247205_1b1|8829|24094|24293|481.88|485.86|Wenn das Auto alt ist, gibt es von der Versicherung sehr wenig.
1247205_1b1|8830|24751|24795|495.02|495.9|Stimmt. Ich/
1247205_1b1|8831|25145|25224|502.9|504.48|Ich war ein bisschen zu schnell und es war dunkel.
1247205_1b1|8832|25224|25320|504.48|506.4|Ich dachte daran, schnell nach Hause zu fahren.
1247205_1b1|8833|25388|25531|507.76|510.62|In dem Moment wunderte ich mich und schaute mich im Auto um, konnte aber nichts sehen.
1247205_1b1|8834|25589|25736|511.78|514.72|Diese Strecke bin ich jahrelang gefahren und es ist nicht einmal etwas passiert, bis zu diesem Tag.
1247205_1b1|8835|26358|26459|527.16|529.18|Ja, super nett.
1247205_1b1|8836|27326|27593|546.52|551.86|In meinem Leben habe ich in der Vergangenheit auch einige Fahrerfluchten erlebt und niemand meldete sich bei mir, nirgendwo.
1247205_1b1|8837|27733|27777|554.66|555.54|Der- oder diejenige hat sich nicht bei mir gemeldet.
1247205_1b1|8838|27777|27873|555.54|557.46|Einen hatte ich mal erwischt, jedoch wies er jede Schuld von sich.
1247205_1b1|8839|27873|28015|557.46|560.3|Vier Jahre lang dauerte der Gerichtsprozess.
1247205_1b1|8840|28025|28233|560.5|564.66|Zum Glück hatte mein Nachbar den Unfall gehört und war als Zeuge mit bei Gericht und dann hatte ich Erfolg.
1247205_1b1|8841|28233|28540|564.66|570.8|Ich bekam das Geld bezahlt, nachdem sich die Person schon vier Jahre lang ständig verteidigte.
1247205_1b1|8842|28944|29036|578.88|580.72|Ich habe eine Rechtsschutzversicherung.
1247205_1b1|8843|29035|29115|580.7|582.3|Als ich bei dem Termin war und das Verfahren beendet war, dachte ich, ich müsse es bezahlen.
1247205_1b1|8844|29114|29169|582.28|583.38|Aber die Versicherung verneinte es.
1247205_1b1|8845|29169|29294|583.38|585.88|Bis ich davon erfuhr, dass es sich erledigt hat.
1247205_1b1|8846|29424|29502|588.48|590.04|Ich habe einen Rechtsschutzbrief, ja.
1247205_1b1|8847|29599|29676|591.98|593.52|Nein, der ist auch allgemein für alles.
1247205_1b1|8848|29676|29767|593.52|595.34|Erstens kommt das Auto hinzu und zweitens ist zu/
1247205_1b1|8849|30207|30498|604.14|609.96|Wenn auf meinem Arbeitsplatz z.B. was gestohlen wird oder ich unschuldig bin, dann ist das im Rechtsschutz mit enthalten.
1247205_1b1|8850|30498|30624|609.96|612.48|Bei der Rechtsschutzversicherung gibt es eine Liste, bei der man seine Wünsche angeben kann. Ich habe den Arbeitsplatz mit dabei.
1247205_1b1|8851|30624|30718|612.48|614.36|Das hat geklappt und kostet jetzt 170 Euro.
1247205_1b1|8852|31207|31296|624.14|625.92|Es ist echt schlimm mit mir.
1247205_1b1|8853|31295|31400|625.9|628.0|Wie war noch gleich der Name der Versicherung? Es ist schlimm mit mir.
1247205_1b1|8854|31523|31692|630.46|633.84|Nee, RV, die kenne ich.
1247205_1b1|8855|33298|33470|665.96|669.4|Ich habe das Gefühl, dass für Gehörlose eine Rechtsschutzversicherung wichtig ist.
1247205_1b1|8856|33470|33888|669.4|677.76|Es kann sein, dass Gehörlose von Hörenden angegriffen werden oder in deren Privatwohnung einbrechen und sie zusammenschlagen, so dass die Gehörlosen hilflos sind.
1247205_1b1|8857|33888|34110|677.76|682.2|Die Rechtsschutzversicherung steht den Gehörlosen zur Seite, sie ist an ihrer Seite.
1247205_1b1|8858|34161|34261|683.22|685.22|Allgemein, mit dem Haus dabei.
1247205_1b1|8859|34338|34484|686.76|689.68|Mit dem Haus, Nachbar und Arbeitsplatz dabei.
1247205_1b1|8860|34641|34771|692.82|695.42|Hast du Probleme mit deinem Nachbar?
1247205_1b1|8861|34771|34876|695.42|697.52|Hast du das Gefühl, das könnte passieren?
1247205_1b1|8862|35750|35847|715.0|716.94|In diesem Falle ist der Rechtsschutz für Privates mit drin.
1247205_1b1|8863|36010|36116|720.2|722.32|Meine Mutter zahlt dort weniger als ich.
1247205_1b1|8864|36116|36220|722.32|724.4|Denn den Punkt mit dem Nachbarn braucht sie nicht.
1247205_1b1|8865|36220|36361|724.4|727.22|Ich habe das übernommen, weil es mein Haus ist und meine Eltern haben ein Wohnrecht.
1247205_1b1|8866|36361|36488|727.22|729.76|Darum übernehme ich für mein Haus die vollen Kosten und bezahle sie.
1247205_1b1|8867|36488|36634|729.76|732.68|Meine Eltern bezahlen weniger, ich glaube, ca. 120 Euro.
1247205_1b1|8868|36644|36757|732.88|735.14|Sie brauchen keine Versicherung für ihren Arbeitsplatz, die fällt weg.
1247205_1b1|8869|36847|36923|736.94|738.46|Daher brauchen sie es nur für das Private.
1247205_1b1|8870|36923|36988|738.46|739.76|Für Gehörlose ist es gut, das mit drin zu haben.
1247205_1b1|8871|36988|37078|739.76|741.56|Das Auto ist auch im Privaten dabei.
1247205_1b1|8872|37078|37258|741.56|745.16|Aber für den Autoverkehr ist es getrennt versichert, genauso wie bei mir auch.
